TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1903.4077,-907.497,109.007,-429.135,1592.5,-236.25,-2450.0,536.56,-276.64,270.56
1903.4577,-899.75,111.874,-430.294,2301.25,-402.5,-1548.75,539.6,-270.56,264.48
1903.5077,-907.314,117.669,-431.026,1741.25,-568.75,-2170.0,542.64,-272.08,243.2
1903.5577,-904.63,110.227,-430.05,1067.5,-1216.25,-2336.25,539.6,-258.4,256.88
1903.6077,-902.434,113.033,-429.501,1688.75,-927.5,-2047.5,560.88,-256.88,250.8
1903.6577,-903.715,111.264,-430.233,1592.5,-945.0,-2161.25,538.08,-272.08,253.84
1903.7077,-905.667,114.985,-426.878,1041.25,-1653.75,-1750.0,536.56,-269.04,240.16
1903.7577,-902.495,115.778,-427.854,1093.75,-1295.0,-1837.5,544.16,-278.16,261.44
1903.8077,-902.373,113.704,-425.658,1225.0,-822.5,-2213.75,557.84,-269.04,259.92
1903.8577,-905.24,113.277,-427.183,1155.0,-1111.25,-2091.25,551.76,-279.68,269.04
1903.9077,-904.63,113.948,-423.401,1662.5,-857.5,-2213.75,545.68,-279.68,273.6
1903.9577,-903.471,114.68,-426.878,1548.75,-376.25,-2091.25,551.76,-266.0,256.88
1904.0077,-904.63,114.131,-429.501,1575.0,-166.25,-1557.5,535.04,-272.08,255.36
1904.0577,-900.543,114.375,-430.843,1137.5,-96.25,-2283.75,542.64,-272.08,262.96
1904.1077,-908.595,111.569,-429.989,1793.75,-770.0,-2992.5,536.56,-267.52,267.52
1904.1577,-900.726,108.824,-424.438,2301.25,-1452.5,-1671.25,524.4,-276.64,256.88
1904.2077,-897.92,115.412,-425.353,1697.5,-560.0,-1330.0,536.56,-287.28,258.4
1904.2577,-906.216,116.632,-430.416,638.75,70.0,-2625.0,547.2,-273.6,258.4
1904.3077,-904.752,107.604,-428.952,1085.0,-665.0,-2546.25,551.76,-269.04,250.8
1904.3577,-905.728,108.519,-429.196,2432.5,236.25,-1968.75,544.16,-269.04,256.88
1904.4077,-903.715,113.887,-431.819,1260.0,-638.75,-2135.0,548.72,-276.64,256.88
1904.4577,-901.702,109.434,-429.074,840.0,-997.5,-2091.25,535.04,-276.64,266.0
1904.5077,-903.898,111.63,-431.88,1452.5,-813.75,-1986.25,553.28,-264.48,275.12
1904.5577,-903.776,112.545,-429.867,1408.75,-1102.5,-2082.5,554.8,-272.08,264.48
1904.6077,-901.885,112.85,-428.22,1190.0,-1076.25,-1793.75,547.2,-270.56,253.84
1904.6577,-899.994,113.521,-430.111,1146.25,-682.5,-1671.25,532.0,-278.16,255.36
