TimeStamp,ch1,ch2,ch3,ch4
1893.9667,603.96,525.09,-6682.87,2836.51
1893.9707,603.82,517.7,-6711.67,2822.3
1893.9747,616.12,521.61,-6729.94,2816.63
1893.9787,625.23,527.95,-6717.16,2824.4
1893.9827,618.12,527.48,-6692.17,2831.6
1893.9867,603.39,522.95,-6686.31,2830.22
1893.9907,606.82,522.04,-6711.82,2824.35
1893.9947,618.17,523.76,-6731.03,2818.44
1893.9987,626.56,526.38,-6717.54,2824.4
1894.0027,619.03,527.29,-6692.22,2833.99
1894.0067,605.82,522.9,-6683.59,2833.94
1894.0107,607.78,518.51,-6713.92,2821.02
1894.0147,616.03,517.99,-6737.9,2812.82
