TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1801.4577,-903.715,91.866,-431.392,1601.25,-358.75,-1986.25,548.72,-264.48,256.88
1801.5077,-900.482,93.818,-437.309,2397.5,-52.5,-2458.75,545.68,-255.36,258.4
1801.5577,-904.264,95.343,-437.492,1758.75,-595.0,-1933.75,550.24,-259.92,262.96
1801.6077,-899.994,96.502,-434.198,1076.25,-1540.0,-1767.5,550.24,-261.44,255.36
1801.6577,-902.556,94.245,-432.429,1251.25,-866.25,-2467.5,548.72,-253.84,247.76
1801.7077,-909.51,91.988,-434.747,1645.0,-997.5,-1820.0,547.2,-255.36,259.92
1801.7577,-896.273,99.491,-429.44,1216.25,-927.5,-1898.75,550.24,-253.84,262.96
1801.8077,-900.604,96.807,-429.379,1155.0,-26.25,-2266.25,547.2,-258.4,267.52
1801.8577,-909.693,92.964,-434.259,1522.5,-883.75,-1995.0,551.76,-258.4,252.32
1801.9077,-900.055,95.465,-432.734,1496.25,-1058.75,-1750.0,535.04,-255.36,261.44
1801.9577,-900.787,95.709,-432.917,1583.75,-927.5,-2423.75,536.56,-264.48,253.84
1802.0077,-902.739,93.574,-433.161,1802.5,-945.0,-2187.5,542.64,-261.44,261.44
1802.0577,-901.885,97.417,-433.283,1592.5,-743.75,-1872.5,550.24,-269.04,253.84
1802.1077,-904.142,93.94,-435.296,1338.75,87.5,-2458.75,532.0,-249.28,276.64
1802.1577,-912.682,92.11,-434.869,1776.25,-1093.75,-2913.75,539.6,-255.36,258.4
1802.2077,-897.92,91.5,-430.233,1898.75,-1557.5,-1653.75,551.76,-256.88,253.84
