TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1852.2577,-898.286,212.097,-433.771,2003.75,1408.75,-2931.25,563.92,-317.68,223.44
1852.3077,-888.77,206.668,-433.954,2458.75,-1225.0,-2537.5,548.72,-334.4,243.2
1852.3577,-883.097,211.243,-432.185,1268.75,-3570.0,-1951.25,547.2,-325.28,235.6
1852.4077,-887.977,215.696,-425.17,638.75,-3745.0,-1233.75,551.76,-325.28,215.84
1852.4577,-901.458,220.21,-432.856,446.25,-3622.5,-2835.0,554.8,-332.88,226.48
1852.5077,-889.868,202.581,-416.02,1916.25,-5958.75,-2808.75,548.72,-323.76,226.48
1852.5577,-886.452,210.938,-405.833,2511.25,-2240.0,-1898.75,553.28,-322.24,232.56
1852.6077,-898.896,212.707,-405.223,1452.5,-1128.75,-1968.75,566.96,-326.8,232.56
1852.6577,-897.737,201.056,-401.441,1540.0,-3158.75,-1846.25,574.56,-325.28,224.96
1852.7077,-898.53,210.267,-406.016,2441.25,-2458.75,-831.25,553.28,-320.72,237.12
1852.7577,-884.5,210.816,-406.626,2520.0,-3193.75,-1146.25,553.28,-334.4,221.92
1852.8078,-908.534,215.025,-408.944,-157.5,-4436.25,-2581.25,557.84,-320.72,223.44
1852.8577,-889.746,206.18,-411.323,1601.25,-3342.5,-2450.0,550.24,-328.32,215.84
1852.9077,-892.552,214.11,-405.101,822.5,-2187.5,-2773.75,557.84,-332.88,217.36
1852.9577,-887.611,207.278,-401.075,157.5,-227.5,-3368.75,550.24,-326.8,211.28
1853.0077,-909.327,207.339,-401.929,1216.25,-577.5,-2730.0,566.96,-334.4,206.72
1853.0577,-891.393,203.252,-399.489,2003.75,113.75,-1933.75,551.76,-323.76,226.48
1853.1077,-900.177,214.354,-399.855,1400.0,446.25,-2310.0,545.68,-334.4,223.44
1853.1577,-899.872,211.182,-403.576,-848.75,-1645.0,-3150.0,560.88,-320.72,217.36
1853.2077,-901.397,202.459,-410.347,-621.25,-4305.0,-2318.75,545.68,-317.68,249.28
1853.2577,-898.835,217.526,-399.55,166.25,-4103.75,-1513.75,556.32,-329.84,224.96
1853.3077,-891.576,207.095,-394.975,761.25,-3150.0,-2712.5,570.0,-329.84,235.6
1853.3577,-896.639,206.18,-394.426,2248.75,-638.75,-1426.25,566.96,-331.36,206.72
1853.4077,-903.166,216.062,-394.304,2126.25,262.5,-962.5,554.8,-329.84,218.88
1853.4577,-912.377,212.097,-397.598,2012.5,-1601.25,-1268.75,556.32,-326.8,221.92
1853.5077,-901.763,215.818,-395.768,2161.25,-2703.75,-2283.75,557.84,-329.84,214.32
1853.5577,-903.288,209.84,-384.727,595.0,-3858.75,-3325.0,562.4,-325.28,211.28
1853.6077,-905.484,209.901,-394.121,1233.75,-1373.75,-2826.25,545.68,-326.8,244.72
1853.6577,-899.323,205.509,-391.864,2721.25,-1163.75,-2073.75,550.24,-331.36,214.32
1853.7077,-911.706,216.123,-399.733,1750.0,621.25,-3316.25,557.84,-323.76,224.96
1853.7578,-898.713,205.326,-394.304,157.5,-1085.0,-3517.5,562.4,-322.24,217.36
1853.8077,-893.589,205.814,-390.705,1312.5,2161.25,-3377.5,559.36,-332.88,223.44
1853.8577,-897.005,207.522,-406.321,-1146.25,1872.5,-3263.75,556.32,-332.88,223.44
1853.9077,-910.181,194.224,-396.805,2940.0,612.5,-227.5,554.8,-335.92,224.96
1853.9577,-886.94,214.11,-403.393,3552.5,-420.0,-1286.25,562.4,-332.88,211.28
1854.0077,-902.678,213.012,-403.576,1636.25,323.75,-2546.25,551.76,-325.28,223.44
1854.0577,-889.38,204.411,-405.894,822.5,-490.0,-2170.0,568.48,-337.44,209.76
1854.1077,-903.227,202.52,-404.491,568.75,-953.75,-1776.25,559.36,-316.16,209.76
1854.1577,-904.264,207.949,-398.513,1321.25,-2528.75,-997.5,554.8,-337.44,235.6
1854.2077,-894.199,214.598,-398.269,1041.25,-2598.75,-1662.5,562.4,-329.84,215.84
1854.2577,-898.957,212.158,-396.927,945.0,-1111.25,-2108.75,562.4,-329.84,221.92
1854.3077,-901.885,212.768,-396.866,1102.5,-1382.5,-2450.0,568.48,-332.88,215.84
1854.3577,-895.175,207.766,-393.816,2082.5,-253.75,-2642.5,568.48,-328.32,224.96
