TimeStamp,ch1,ch2,ch3,ch4
1790.0747,668.1,2294.83,-6850.34,3407.81
1790.0787,677.73,2298.93,-6868.17,3405.09
1790.0827,688.89,2300.26,-6891.59,3395.99
1790.0867,694.8,2306.75,-6876.9,3400.95
1790.0907,693.66,2313.19,-6847.1,3414.49
1790.0947,681.4,2306.03,-6846.09,3413.25
1790.0984,685.64,2304.55,-6870.7,3405.86
1790.1024,694.47,2307.65,-6891.68,3398.32
1790.1064,700.19,2312.95,-6878.09,3404.33
1790.1104,695.94,2315.04,-6848.38,3416.06
1790.1144,681.64,2306.94,-6845.09,3414.82
1790.1184,678.92,2297.26,-6876.56,3399.8
1790.1224,683.26,2294.49,-6899.45,3387.45
1790.1264,690.41,2301.22,-6881.52,3395.46
1790.1304,687.31,2304.74,-6852.53,3409.29
1790.1344,668.91,2293.63,-6850.53,3405.71
1790.1384,669.86,2288.58,-6879.52,3392.41
1790.1424,681.69,2292.3,-6897.5,3386.35
1790.1464,688.27,2299.93,-6882.05,3395.46
1790.1504,685.36,2302.27,-6854.49,3408.24
1790.1544,673.44,2297.78,-6847.53,3409.82
1790.1584,680.88,2299.36,-6872.03,3402.42
1790.1624,692.32,2303.36,-6892.97,3395.03
1790.1664,690.75,2300.64,-6886.2,3393.56
1790.1704,684.55,2301.5,-6860.07,3403.23
1790.1744,672.53,2296.16,-6855.06,3403.04
1790.1784,672.72,2290.54,-6883.72,3390.03
1790.1824,678.16,2290.39,-6903.08,3382.35
1790.1864,684.69,2298.31,-6887.25,3390.26
1790.1904,682.64,2301.5,-6858.64,3402.04
1790.1944,669.15,2293.3,-6855.2,3399.52
1790.1984,670.15,2287.77,-6881.52,3388.6
1790.2024,682.59,2291.35,-6896.21,3384.64
1790.2064,687.41,2294.35,-6883.05,3388.88
1790.2104,680.4,2293.92,-6857.11,3398.8
1790.2144,666.71,2286.86,-6850.2,3399.37
1790.2184,670.15,2285.29,-6871.18,3391.55
1790.2224,678.35,2285.67,-6894.88,3381.78
1790.2264,683.74,2290.54,-6887.34,3385.16
1790.2302,682.16,2295.88,-6858.4,3399.85
1790.2342,665.81,2286.63,-6853.34,3397.89
1790.2382,668.72,2284.96,-6875.94,3389.22
1790.2422,677.44,2282.86,-6900.12,3378.44
1790.2462,686.5,2288.1,-6890.15,3383.11
1790.2502,685.83,2293.83,-6860.92,3398.04
1790.2542,680.49,2296.59,-6847.14,3407.24
1790.2582,684.36,2296.88,-6867.5,3402.71
