TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1998.4077,-925.98,103.212,-382.47,962.5,-647.5,-2283.75,565.44,-273.6,246.24
1998.4577,-924.821,102.541,-381.799,1190.0,-770.0,-1767.5,550.24,-273.6,228.0
1998.5077,-925.187,106.262,-383.934,1251.25,-735.0,-1758.75,541.12,-278.16,231.04
1998.5577,-922.991,108.641,-383.568,1015.0,-262.5,-1531.25,554.8,-275.12,228.0
1998.6077,-922.869,110.349,-382.775,945.0,-8.75,-1890.0,560.88,-278.16,231.04
1998.6577,-924.76,107.604,-386.923,1163.75,-288.75,-2073.75,565.44,-273.6,243.2
1998.7077,-929.64,107.421,-384.727,1706.25,-717.5,-2030.0,542.64,-281.2,237.12
1998.7577,-922.747,112.057,-386.13,1618.75,-665.0,-1916.25,557.84,-275.12,232.56
1998.8077,-925.431,113.216,-386.313,1198.75,-481.25,-1898.75,554.8,-284.24,241.68
1998.8577,-927.2,107.909,-388.265,1111.25,-455.0,-2633.75,551.76,-281.2,238.64
1998.9077,-927.383,107.848,-382.348,1443.75,-2073.75,-2248.75,556.32,-284.24,244.72
1998.9577,-917.135,107.177,-385.276,2143.75,-1128.75,-1907.5,560.88,-285.76,250.8
1999.0077,-930.555,111.996,-381.616,1102.5,-918.75,-2668.75,547.2,-273.6,244.72
1999.0577,-929.091,107.726,-384.483,1041.25,-1286.25,-2581.25,542.64,-285.76,250.8
1999.1077,-924.882,102.053,-382.165,1592.5,-752.5,-2047.5,557.84,-287.28,241.68
1999.1577,-924.882,109.373,-389.485,2362.5,-630.0,-2283.75,565.44,-267.52,235.6
1999.2077,-928.786,106.384,-385.52,1505.0,-1032.5,-1890.0,554.8,-281.2,235.6
1999.2577,-923.357,107.177,-383.812,927.5,-1758.75,-1785.0,554.8,-273.6,231.04
1999.3077,-930.433,107.116,-385.581,857.5,-2065.0,-2231.25,554.8,-281.2,228.0
1999.3577,-924.211,106.567,-376.919,1137.5,-2240.0,-1872.5,560.88,-284.24,244.72
1999.4077,-927.932,109.251,-378.383,1452.5,-1592.5,-1618.75,554.8,-267.52,243.2
1999.4577,-927.139,111.386,-380.884,910.0,-962.5,-2091.25,565.44,-273.6,234.08
1999.5077,-928.481,109.129,-377.712,822.5,-1128.75,-2143.75,570.0,-275.12,231.04
1999.5577,-927.871,108.946,-378.993,1312.5,-1373.75,-1855.0,559.36,-279.68,250.8
1999.6077,-927.627,109.861,-378.139,1076.25,-1023.75,-1330.0,553.28,-279.68,252.32
1999.6577,-922.381,112.24,-377.712,1146.25,-437.5,-1995.0,559.36,-293.36,238.64
1999.7077,-932.141,106.201,-376.065,1820.0,-1050.0,-2878.75,545.68,-275.12,250.8
1999.7577,-926.224,104.981,-379.054,2170.0,-1295.0,-1916.25,545.68,-273.6,232.56
1999.8077,-925.126,115.29,-378.566,1312.5,-490.0,-1863.75,560.88,-279.68,243.2
1999.8577,-929.396,111.02,-379.054,717.5,-560.0,-2922.5,565.44,-281.2,241.68
1999.9077,-925.309,102.175,-377.041,1592.5,-463.75,-2327.5,553.28,-293.36,237.12
1999.9577,-926.224,106.14,-381.738,2292.5,280.0,-1662.5,545.68,-276.64,221.92
2000.0077,-929.701,112.789,-382.104,1610.0,-455.0,-2248.75,550.24,-279.68,237.12
2000.0577,-925.736,107.055,-379.725,1233.75,-857.5,-2520.0,556.32,-276.64,238.64
2000.1077,-925.797,107.055,-379.908,1426.25,-507.5,-2047.5,551.76,-279.68,228.0
2000.1577,-927.2,108.763,-379.664,1601.25,-1015.0,-2056.25,554.8,-287.28,234.08
2000.2077,-922.869,108.092,-380.457,1338.75,-411.25,-2065.0,548.72,-290.32,252.32
2000.2577,-927.078,110.654,-380.457,953.75,-157.5,-2240.0,560.88,-272.08,243.2
2000.3077,-926.712,109.434,-383.141,848.75,-236.25,-2135.0,563.92,-276.64,235.6
2000.3577,-927.749,108.946,-381.677,1277.5,-446.25,-1986.25,559.36,-273.6,249.28
2000.4077,-924.577,109.007,-382.287,1487.5,-192.5,-2047.5,566.96,-284.24,238.64
2000.4577,-927.2,112.362,-382.714,1443.75,-192.5,-1942.5,556.32,-276.64,234.08
2000.5077,-923.723,111.752,-387.594,1330.0,140.0,-2362.5,566.96,-273.6,240.16
2000.5577,-930.677,107.116,-384.605,1373.75,-533.75,-2948.75,554.8,-278.16,220.4
2000.6077,-920.429,105.042,-383.08,1741.25,-1023.75,-1566.25,559.36,-288.8,240.16
2000.6577,-925.736,115.229,-384.788,1102.5,-542.5,-1233.75,550.24,-279.68,238.64
2000.7077,-924.882,112.789,-385.581,437.5,-463.75,-2642.5,550.24,-284.24,241.68
2000.7577,-926.956,105.286,-384.3,1041.25,-962.5,-2756.25,563.92,-281.2,247.76
2000.8077,-926.956,107.787,-385.337,2397.5,-341.25,-2073.75,566.96,-273.6,244.72
2000.8577,-924.943,111.63,-386.496,1312.5,-1190.0,-2362.5,551.76,-279.68,231.04
2000.9078,-926.346,108.275,-383.141,840.0,-1548.75,-2415.0,557.84,-291.84,234.08
2000.9577,-924.882,107.97,-383.324,1365.0,-1452.5,-2266.25,556.32,-281.2,249.28
2001.0077,-924.455,106.506,-385.642,1610.0,-1085.0,-2170.0,566.96,-275.12,221.92
2001.0577,-926.834,109.312,-383.507,1443.75,-1286.25,-1636.25,557.84,-276.64,243.2
2001.1077,-923.54,111.691,-383.446,1207.5,-1330.0,-2021.25,547.2,-287.28,237.12
2001.1577,-927.017,109.861,-380.945,1128.75,-1321.25,-2371.25,556.32,-276.64,247.76
2001.2077,-927.261,107.848,-379.054,1610.0,-1557.5,-2047.5,574.56,-279.68,238.64
2001.2577,-926.102,109.373,-381.311,1645.0,-1575.0,-2047.5,553.28,-264.48,235.6
2001.3077,-923.845,115.351,-380.64,682.5,-1006.25,-2073.75,565.44,-287.28,240.16
2001.3577,-925.797,112.362,-383.263,1006.25,-393.75,-2511.25,588.24,-284.24,250.8
2001.4077,-932.69,107.787,-380.64,1723.75,-2003.75,-2423.75,553.28,-276.64,229.52
2001.4577,-924.028,106.018,-378.871,2292.5,-1977.5,-1566.25,553.28,-273.6,235.6
2001.5077,-927.261,116.51,-378.2,1058.75,-1041.25,-1960.0,570.0,-275.12,238.64
2001.5577,-927.871,110.715,-380.152,498.75,-621.25,-2528.75,565.44,-284.24,240.16
2001.6077,-922.015,103.883,-381.311,1382.5,-840.0,-1767.5,550.24,-281.2,237.12
2001.6577,-929.335,111.996,-381.86,2030.0,-446.25,-1995.0,565.44,-281.2,235.6
2001.7077,-927.566,112.484,-380.701,1408.75,-848.75,-2283.75,551.76,-285.76,220.4
2001.7577,-926.224,107.787,-377.651,901.25,-1041.25,-2082.5,566.96,-270.56,232.56
2001.8077,-928.359,110.776,-376.736,1330.0,-700.0,-2178.75,576.08,-276.64,232.56
2001.8577,-926.773,108.519,-378.688,1496.25,-796.25,-1706.25,562.4,-279.68,231.04
2001.9077,-925.309,112.423,-375.394,1373.75,-446.25,-1793.75,566.96,-281.2,247.76
2001.9577,-927.444,110.532,-379.969,962.5,-201.25,-2065.0,565.44,-278.16,240.16
2002.0077,-925.675,110.166,-381.067,1566.25,-516.25,-2108.75,573.04,-276.64,241.68
2002.0577,-927.505,111.569,-380.945,1916.25,-568.75,-2362.5,551.76,-281.2,232.56
2002.1077,-926.041,109.739,-381.006,1583.75,-770.0,-2126.25,548.72,-278.16,240.16
2002.1577,-927.688,111.447,-380.762,1487.5,-656.25,-2091.25,573.04,-275.12,231.04
2002.2077,-923.052,112.057,-384.727,1076.25,-253.75,-2345.0,557.84,-281.2,240.16
2002.2577,-930.982,106.628,-378.261,1592.5,-586.25,-2957.5,554.8,-275.12,218.88
2002.3077,-927.322,107.116,-378.017,2038.75,-805.0,-1443.75,573.04,-276.64,250.8
2002.3577,-921.649,114.863,-380.518,1426.25,-87.5,-1426.25,556.32,-281.2,240.16
2002.4077,-926.895,112.972,-382.897,472.5,201.25,-2738.75,545.68,-281.2,241.68
2002.4577,-919.087,106.14,-382.958,1435.0,-280.0,-1968.75,560.88,-281.2,244.72
2002.5077,-927.81,105.53,-385.459,2275.0,236.25,-2047.5,580.64,-281.2,240.16
2002.5577,-924.943,112.423,-387.472,1163.75,-700.0,-1986.25,554.8,-278.16,240.16
2002.6077,-923.174,109.922,-383.812,673.75,-770.0,-1758.75,550.24,-269.04,255.36
2002.6577,-925.797,111.081,-383.263,892.5,-1023.75,-2073.75,556.32,-284.24,235.6
2002.7077,-923.174,110.105,-385.032,1015.0,-1015.0,-2038.75,565.44,-281.2,234.08
2002.7577,-922.564,112.24,-381.189,1400.0,-813.75,-1575.0,562.4,-281.2,237.12
2002.8077,-926.102,111.142,-385.154,1268.75,-813.75,-2222.5,556.32,-276.64,241.68
2002.8577,-924.089,111.63,-384.544,1032.5,-761.25,-2213.75,559.36,-293.36,244.72
2002.9077,-924.943,109.617,-385.825,1618.75,-918.75,-2275.0,568.48,-281.2,246.24
2002.9577,-926.102,111.081,-385.52,1723.75,-1417.5,-2152.5,545.68,-276.64,231.04
2003.0077,-924.272,114.741,-383.934,1505.0,-1461.25,-1977.5,559.36,-279.68,240.16
2003.0577,-921.954,109.007,-385.886,1522.5,-822.5,-2415.0,539.6,-282.72,241.68
2003.1078,-931.653,109.068,-380.03,2073.75,-1321.25,-2940.0,559.36,-284.24,237.12
2003.1577,-926.712,108.641,-379.298,1916.25,-2100.0,-1898.75,565.44,-273.6,238.64
2003.2077,-923.296,115.473,-377.468,1330.0,-1233.75,-1907.5,548.72,-290.32,241.68
2003.2577,-928.725,109.617,-382.104,822.5,-577.5,-3001.25,550.24,-276.64,228.0
2003.3077,-929.03,106.506,-381.738,1802.5,-612.5,-2432.5,544.16,-284.24,243.2
2003.3577,-926.895,109.19,-383.873,2371.25,-525.0,-2135.0,548.72,-290.32,235.6
2003.4077,-929.213,111.813,-383.568,1513.75,-726.25,-2362.5,541.12,-291.84,226.48
2003.4577,-925.919,108.946,-380.823,1102.5,-1373.75,-2100.0,566.96,-275.12,238.64
2003.5077,-925.858,109.739,-381.494,1050.0,-1627.5,-2082.5,544.16,-288.8,253.84
2003.5577,-928.237,109.495,-380.091,1382.5,-1338.75,-2073.75,559.36,-278.16,240.16
2003.6077,-926.285,111.325,-378.078,1522.5,-1155.0,-1811.25,556.32,-273.6,232.56
2003.6577,-925.736,111.752,-379.298,1137.5,-533.75,-2047.5,551.76,-276.64,243.2
2003.7077,-927.322,108.702,-382.104,927.5,-875.0,-2187.5,553.28,-291.84,232.56
2003.7577,-926.407,107.909,-379.542,1452.5,-796.25,-2091.25,557.84,-284.24,232.56
2003.8077,-926.651,110.593,-378.627,1995.0,-1181.25,-2178.75,562.4,-267.52,228.0
