TimeStamp,ch1,ch2,ch3,ch4
5866.2765,-6899.45,-13079.07,-9786.56,-3978.35
5866.2805,-6896.35,-13083.84,-9783.51,-3981.35
5866.2845,-6896.07,-13086.65,-9783.98,-3983.16
5866.2885,-6896.31,-13083.41,-9785.46,-3982.21
5866.2925,-6896.78,-13081.65,-9786.8,-3981.73
5866.2965,-6897.21,-13083.22,-9787.08,-3982.12
5866.3005,-6893.59,-13083.65,-9786.27,-3984.02
5866.3045,-6888.49,-13079.5,-9781.31,-3980.21
5866.3085,-6891.73,-13078.07,-9782.79,-3979.4
5866.3125,-6893.59,-13075.83,-9782.32,-3976.54
5866.3165,-6891.25,-13072.97,-9778.17,-3973.25
5866.3205,-6888.58,-13075.64,-9772.44,-3973.1
5866.3245,-6887.29,-13077.64,-9771.54,-3973.15
5866.3285,-6891.16,-13078.55,-9775.4,-3974.53
5866.3325,-6894.59,-13078.02,-9778.26,-3974.77
5866.3365,-6893.25,-13075.64,-9775.69,-3972.72
5866.3405,-6892.01,-13080.22,-9773.45,-3975.92
5866.3445,-6892.63,-13084.08,-9774.88,-3979.83
5866.3485,-6893.25,-13080.46,-9776.64,-3979.25
5866.3525,-6893.11,-13074.16,-9775.4,-3973.77
5866.3565,-6892.06,-13072.83,-9771.11,-3969.48
5866.3605,-6888.87,-13074.45,-9766.06,-3969.19
5866.3645,-6889.01,-13074.97,-9764.62,-3969.43
5866.3685,-6892.16,-13073.88,-9768.06,-3969.72
5866.3725,-6898.4,-13073.59,-9772.73,-3969.53
5866.3765,-6900.93,-13075.88,-9771.54,-3969.81
5866.3805,-6892.68,-13074.73,-9762.77,-3967.33
5866.3845,-6891.73,-13073.54,-9762.34,-3967.81
5866.3885,-6894.64,-13069.92,-9765.2,-3965.81
5866.3925,-6891.97,-13066.25,-9766.87,-3963.8
5866.3965,-6884.05,-13062.19,-9763.05,-3960.8
5866.4005,-6885.67,-13067.91,-9763.1,-3964.71
5866.4045,-6882.91,-13064.91,-9759.47,-3961.18
5866.4085,-6884.67,-13063.24,-9763.53,-3960.18
5866.4125,-6886.2,-13060.62,-9766.68,-3960.56
5866.4165,-6885.62,-13061.0,-9770.39,-3962.47
5866.4205,-6884.38,-13070.54,-9775.83,-3972.15
5866.4245,-6890.77,-13078.6,-9782.74,-3981.16
5866.4285,-6895.11,-13081.41,-9789.61,-3986.36
